imo,neo_transit,direction,grp,StandardVesselType,GrossTonnage,lock_in,lock_out,anchoring_in,anchoring_out,direct_transit,waiting_time,service_time
9882358.0,0,North,1,Chemical tanker,29651.0,2023-01-29 15:08:56,2023-01-29 22:11:28,2023-01-25 22:30:00,2023-01-29 13:50:00,True,87.33333333333333,7.042222222222223
9882358.0,0,North,2,Chemical tanker,29651.0,2023-07-06 06:43:34,2023-07-06 14:23:50,2023-07-01 21:20:00,2023-07-06 05:40:00,True,104.33333333333333,7.671111111111111
9882358.0,0,North,3,Chemical tanker,29651.0,2023-12-07 08:34:51,2023-12-07 15:58:54,2023-12-03 09:40:00,2023-12-07 07:10:00,True,93.5,7.400833333333333
9882358.0,0,North,4,Chemical tanker,29651.0,2024-04-08 05:57:06,2024-04-08 13:03:07,2024-04-07 02:10:00,2024-04-08 04:50:00,True,26.666666666666668,7.1002777777777775
9882358.0,0,South,1,Chemical tanker,29651.0,2022-12-30 13:01:39,2022-12-30 23:17:51,2022-12-30 11:30:00,2022-12-30 11:30:00,True,0.0,10.27
9882358.0,0,South,2,Chemical tanker,29651.0,2023-04-06 19:26:35,2023-04-07 04:09:41,2023-04-06 17:00:00,2023-04-06 18:10:00,True,1.1666666666666667,8.718333333333334
9882358.0,0,South,3,Chemical tanker,29651.0,2023-11-15 18:51:40,2023-11-16 05:07:40,2023-11-13 22:50:00,2023-11-15 17:10:00,True,42.333333333333336,10.266666666666667
9882358.0,0,South,4,Chemical tanker,29651.0,2024-03-09 09:23:48,2024-03-09 21:12:18,,,True,,11.808333333333334
9882358.0,0,South,5,Chemical tanker,29651.0,2024-04-21 18:18:12,2024-04-22 03:36:16,,,True,,9.301111111111112
9882396.0,0,North,1,Chemical tanker,29591.0,2024-06-29 00:09:05,2024-06-29 06:45:03,2024-06-27 13:00:00,2024-06-28 23:10:00,True,34.166666666666664,6.599444444444444
9882396.0,0,South,1,Chemical tanker,29591.0,2024-06-06 16:01:45,2024-06-07 00:36:46,2024-06-06 04:10:00,2024-06-06 14:00:00,True,9.833333333333334,8.58361111111111
9882401.0,0,North,1,Chemical tanker,29591.0,2023-07-15 05:48:49,2023-07-15 12:09:51,2023-07-10 02:20:00,2023-07-15 04:50:00,True,122.5,6.350555555555555
9882401.0,0,North,2,Chemical tanker,29591.0,2024-05-19 07:04:22,2024-05-19 13:34:23,2024-05-18 01:10:00,2024-05-19 05:10:00,True,28.0,6.500277777777778
9882401.0,0,South,1,Chemical tanker,29591.0,2023-06-27 09:57:41,2023-06-27 20:01:05,,,True,,10.056666666666667
9882401.0,0,South,2,Chemical tanker,29591.0,2024-05-06 18:39:20,2024-05-07 04:24:18,,,True,,9.749444444444444
9882425.0,0,North,1,Chemical tanker,29591.0,2024-06-07 08:31:15,2024-06-07 15:49:18,2024-06-06 06:50:00,2024-06-07 07:20:00,True,24.5,7.300833333333333
9882425.0,0,South,1,Chemical tanker,29591.0,2024-05-23 06:46:51,2024-05-24 02:01:09,2024-05-21 00:40:00,2024-05-23 05:10:00,True,52.5,19.238333333333333
9882504.0,1,North,1,Container,154995.0,2023-01-23 10:23:40,2023-01-23 20:22:12,2023-01-22 23:40:00,2023-01-23 09:10:00,True,9.5,9.975555555555555
9882516.0,1,North,1,Container,154995.0,2023-01-29 11:40:34,2023-01-29 21:18:05,2023-01-29 00:10:00,2023-01-29 10:40:00,True,10.5,9.625277777777777
9882516.0,1,North,2,Container,154995.0,2023-05-02 08:51:37,2023-05-02 19:26:22,2023-05-01 22:50:00,2023-05-02 07:30:00,True,8.666666666666666,10.579166666666667
9882516.0,1,North,3,Container,154995.0,2023-07-18 08:07:45,2023-07-18 17:51:21,2023-07-17 23:30:00,2023-07-18 07:00:00,True,7.5,9.726666666666667
9882516.0,1,North,4,Container,154995.0,2023-10-13 12:26:43,2023-10-14 20:28:54,2023-10-13 03:20:00,2023-10-13 11:30:00,True,8.166666666666666,32.03638888888889
9882516.0,1,South,1,Container,154995.0,2023-05-25 07:19:37,2023-05-26 01:45:07,2023-05-24 22:40:00,2023-05-25 05:30:00,True,6.833333333333333,18.425
9882516.0,1,South,2,Container,154995.0,2023-11-08 07:51:03,2023-11-09 00:19:42,2023-11-07 15:20:00,2023-11-08 06:30:00,True,15.166666666666666,16.4775
9882516.0,1,South,3,Container,154995.0,2022-12-02 02:34:06,2022-12-03 01:02:31,,,True,,22.47361111111111
9882669.0,0,North,1,Miscellaneous-other,1737.0,2023-01-04 21:58:55,2023-01-05 05:45:38,2023-01-03 20:50:00,2023-01-04 20:40:00,True,23.833333333333332,7.778611111111111
9882669.0,0,North,2,Miscellaneous-other,1737.0,2024-04-18 22:55:14,2024-04-19 06:46:12,2024-04-12 20:00:00,2024-04-18 21:50:00,True,145.83333333333334,7.849444444444444
9882669.0,0,South,1,Miscellaneous-other,1737.0,2024-02-18 18:48:43,2024-02-19 03:25:04,2024-02-16 12:20:00,2024-02-18 17:50:00,True,53.5,8.605833333333333
9882839.0,0,South,1,Miscellaneous-fishing,738.0,2023-04-18 21:12:35,2023-04-19 04:55:55,2023-04-17 14:40:00,2023-04-17 15:30:00,False,0.8333333333333334,7.722222222222222
9882839.0,0,South,2,Miscellaneous-fishing,738.0,2024-03-23 22:20:40,2024-03-24 06:08:00,,,True,,7.788888888888889
9882841.0,0,North,1,Miscellaneous-fishing,738.0,2023-09-08 22:34:09,2023-09-09 06:22:28,2023-09-06 17:30:00,2023-09-07 00:20:00,False,6.833333333333333,7.8052777777777775
9882841.0,0,North,2,Miscellaneous-fishing,738.0,2024-09-09 00:00:25,2024-09-09 06:33:26,2024-09-01 13:00:00,2024-09-01 20:50:00,False,7.833333333333333,6.550277777777778
9882841.0,0,South,1,Miscellaneous-fishing,738.0,2023-05-05 21:52:34,2023-05-06 05:47:56,2023-05-01 12:20:00,2023-05-01 14:20:00,False,2.0,7.922777777777778
9882841.0,0,South,2,Miscellaneous-fishing,738.0,2024-04-30 19:17:38,2024-05-01 02:33:48,2024-04-28 09:40:00,2024-04-30 17:20:00,True,55.666666666666664,7.269444444444445
9882982.0,0,South,1,Bulk carrier,35953.0,2023-10-22 12:57:09,2023-10-22 20:55:59,2023-10-21 10:20:00,2023-10-22 11:30:00,True,25.166666666666668,7.980555555555555
9882994.0,0,South,1,Bulk carrier,23232.0,2023-07-15 18:34:07,2023-07-16 02:17:50,,,True,,7.728611111111111
9883015.0,0,North,1,Bulk carrier,35834.0,2023-06-17 11:52:14,2023-06-17 21:36:26,2023-06-16 10:20:00,2023-06-17 10:00:00,True,23.666666666666668,9.736666666666666
9883015.0,0,North,2,Bulk carrier,35834.0,2023-09-29 12:03:47,2023-09-29 20:15:37,2023-09-28 07:40:00,2023-09-29 10:50:00,True,27.166666666666668,8.197222222222223
9883015.0,0,South,1,Bulk carrier,35834.0,2023-07-23 11:59:51,2023-07-23 21:23:42,,,True,,9.3975
9883053.0,0,South,1,General cargo,23232.0,2023-03-24 16:24:25,2023-03-25 00:46:10,,,True,,8.3625
9883106.0,0,North,1,Bulk carrier,36177.0,2024-06-17 11:35:48,2024-06-17 19:21:01,2024-06-15 19:50:00,2024-06-17 10:20:00,True,38.5,7.753611111111111
9883132.0,0,North,1,Bulk carrier,35805.0,2023-03-28 07:12:00,2023-03-28 14:32:41,2023-03-25 14:30:00,2023-03-28 05:30:00,True,63.0,7.344722222222222
9883144.0,0,North,1,Bulk carrier,23302.0,2023-10-13 05:59:04,2023-10-13 12:14:52,2023-10-05 18:30:00,2023-10-13 04:40:00,True,178.16666666666666,6.263333333333334
9883352.0,0,South,1,Bulk carrier,35812.0,2023-05-01 14:47:26,2023-05-03 00:32:49,2023-05-01 09:50:00,2023-05-01 12:40:00,True,2.8333333333333335,33.756388888888885
9883376.0,0,North,1,Bulk carrier,36005.0,2024-04-19 07:42:48,2024-04-19 17:10:17,2024-04-16 14:10:00,2024-04-19 06:30:00,True,64.33333333333333,9.458055555555555
9883376.0,0,South,1,Bulk carrier,36005.0,2022-12-12 13:47:14,2022-12-12 22:27:50,2022-12-11 21:40:00,2022-12-12 11:50:00,True,14.166666666666666,8.676666666666666
9883508.0,0,North,1,Bulk carrier,35034.0,2023-05-29 06:55:31,2023-05-29 13:37:42,2023-05-27 18:50:00,2023-05-29 05:50:00,True,35.0,6.703055555555555
9883508.0,0,North,2,Bulk carrier,35034.0,2023-10-27 08:31:55,2023-10-27 17:32:08,2023-10-25 06:30:00,2023-10-27 07:10:00,True,48.666666666666664,9.00361111111111
9883508.0,0,South,1,Bulk carrier,35034.0,2023-08-05 15:07:22,2023-08-06 00:45:16,,,True,,9.631666666666666
9883704.0,0,North,1,Yacht,1790.0,2024-03-09 01:43:26,2024-03-09 07:10:24,2024-03-01 16:10:00,2024-03-01 21:50:00,True,5.666666666666667,5.4494444444444445
9883780.0,1,South,1,Bulk carrier,44103.0,2022-12-02 01:08:05,2022-12-03 03:47:05,2022-12-02 00:20:00,2022-12-02 00:20:00,True,0.0,26.65
9883819.0,1,South,1,Liquified gas tanker,49567.0,2023-03-15 09:08:08,2023-03-16 00:32:00,2023-03-14 08:50:00,2023-03-15 07:30:00,True,22.666666666666668,15.397777777777778
9883819.0,1,South,2,Liquified gas tanker,49567.0,2023-11-05 10:32:18,2023-11-05 20:56:59,2023-11-03 14:10:00,2023-11-05 08:50:00,True,42.666666666666664,10.411388888888888
9883857.0,1,South,1,Bulk carrier,47096.0,2022-12-08 04:07:52,2022-12-09 02:14:53,,,True,,22.116944444444446
9884021.0,1,North,1,Liquified gas tanker,116581.0,2022-12-08 12:04:12,2022-12-08 20:29:57,2022-12-01 00:00:00,2022-12-08 10:50:00,True,178.83333333333334,8.429166666666667
9884253.0,0,North,1,Chemical tanker,29553.0,2023-04-05 11:40:06,2023-04-05 23:20:02,2023-03-28 20:10:00,2023-04-05 09:50:00,True,181.66666666666666,11.665555555555555
9884253.0,0,North,2,Chemical tanker,29553.0,2024-06-16 08:29:31,2024-06-16 15:59:34,2024-06-15 21:20:00,2024-06-16 07:00:00,True,9.666666666666666,7.5008333333333335
9884253.0,0,North,3,Chemical tanker,29553.0,2024-09-07 05:23:05,2024-09-07 12:06:18,2024-09-03 14:40:00,2024-09-07 03:50:00,True,85.16666666666667,6.720277777777778
9884253.0,0,South,1,Chemical tanker,29553.0,2023-04-20 19:02:39,2023-04-21 03:04:10,2023-04-20 17:30:00,2023-04-20 17:30:00,True,0.0,8.025277777777777
9884253.0,0,South,2,Chemical tanker,29553.0,2024-08-18 08:11:39,2024-08-18 21:43:35,2024-08-16 02:50:00,2024-08-18 06:50:00,True,52.0,13.532222222222222
9884265.0,1,South,1,Bulk carrier,43366.0,2023-03-29 01:23:42,2023-03-30 00:42:20,,,True,,23.310555555555556
9884370.0,0,South,1,Bulk carrier,23239.0,2023-03-09 12:26:46,2023-03-09 20:53:42,,,True,,8.448888888888888
9884370.0,0,South,2,Bulk carrier,23239.0,2024-08-29 11:31:43,2024-08-29 20:28:53,,,True,,8.952777777777778
9884605.0,0,South,1,Bulk carrier,34629.0,2023-09-03 16:03:52,2023-09-04 02:56:43,,,False,,10.880833333333333
9884837.0,0,North,1,Chemical tanker,29725.0,2024-05-24 06:25:45,2024-05-24 12:58:46,2024-05-22 18:50:00,2024-05-24 05:20:00,True,34.5,6.550277777777778
9884837.0,0,South,1,Chemical tanker,29725.0,2024-04-09 07:34:16,2024-04-09 20:46:17,,,True,,13.200277777777778
9885049.0,1,North,1,Bulk carrier,108901.0,2023-04-30 10:37:28,2023-04-30 20:03:06,2023-04-28 01:10:00,2023-04-30 09:30:00,True,56.333333333333336,9.427222222222222
9885283.0,0,North,1,General cargo,15629.0,2024-07-15 06:32:55,2024-07-15 13:31:52,2024-07-14 21:40:00,2024-07-15 05:20:00,True,7.666666666666667,6.9825
9885295.0,0,North,1,General cargo,15629.0,2024-08-27 00:44:05,2024-08-27 06:52:31,2024-08-25 03:20:00,2024-08-26 23:30:00,True,44.166666666666664,6.140555555555555
9885427.0,0,North,1,Bulk carrier,34584.0,2023-07-05 11:43:12,2023-07-05 21:25:11,2023-07-04 16:40:00,2023-07-05 10:20:00,True,17.666666666666668,9.699722222222222
9885427.0,0,South,1,Bulk carrier,34584.0,2023-03-09 19:24:08,2023-03-10 22:24:09,2023-03-05 09:10:00,2023-03-09 17:50:00,True,104.66666666666667,27.00027777777778
9885439.0,0,North,1,Bulk carrier,34584.0,2023-04-21 08:55:11,2023-04-21 17:07:47,2023-04-18 08:30:00,2023-04-21 07:40:00,True,71.16666666666667,8.21
9885855.0,1,North,1,Liquified gas tanker,115635.0,2024-09-24 08:49:12,2024-09-24 18:20:09,2024-09-22 17:00:00,2024-09-24 07:30:00,True,38.5,9.515833333333333
9886213.0,0,North,1,Cruise,55051.0,2023-12-27 11:19:28,2023-12-27 21:54:09,2023-12-26 16:10:00,2023-12-27 10:20:00,True,18.166666666666668,10.578055555555556
9886213.0,0,North,2,Cruise,55051.0,2024-04-08 10:53:25,2024-04-08 20:15:25,2024-04-07 10:50:00,2024-04-08 09:30:00,True,22.666666666666668,9.366666666666667
9886213.0,0,South,1,Cruise,55051.0,2023-12-13 13:57:15,2023-12-13 22:23:34,2023-12-13 10:30:00,2023-12-13 12:30:00,True,2.0,8.438611111111111
9886213.0,0,South,2,Cruise,55051.0,2024-04-22 13:03:43,2024-04-22 22:09:37,2024-04-22 09:50:00,2024-04-22 11:10:00,True,1.3333333333333333,9.098333333333333
9886213.0,0,South,3,Cruise,55051.0,2024-01-10 12:19:35,2024-01-10 20:19:14,,,True,,7.994166666666667
9886213.0,0,South,4,Cruise,55051.0,2024-03-23 13:02:46,2024-03-23 21:41:21,,,True,,8.643055555555556
9886378.0,1,North,1,Oil tanker,82602.0,2023-05-29 11:47:43,2023-05-29 21:42:28,2023-05-23 16:00:00,2023-05-29 10:30:00,True,138.5,9.9125
9886720.0,1,South,1,Oil tanker,62624.0,2024-07-16 11:46:02,2024-07-16 23:00:10,2024-07-15 15:50:00,2024-07-16 10:10:00,True,18.333333333333332,11.235555555555555
9886744.0,1,North,1,Liquified gas tanker,128737.0,2023-01-12 11:37:11,2023-01-12 19:47:29,2023-01-10 17:30:00,2023-01-12 10:10:00,True,40.666666666666664,8.171666666666667
9886794.0,0,North,1,Refrigerated bulk,6655.0,2023-03-27 23:21:36,2023-03-28 06:04:17,2023-03-27 10:00:00,2023-03-27 21:50:00,True,11.833333333333334,6.711388888888889
9886794.0,0,South,1,Refrigerated bulk,6655.0,2023-02-23 20:53:01,2023-02-24 03:08:23,2023-02-22 01:50:00,2023-02-23 20:00:00,True,42.166666666666664,6.256111111111111
9887217.0,1,North,1,Liquified gas tanker,115489.0,2022-12-11 10:50:51,2022-12-11 20:24:33,2022-12-10 11:30:00,2022-12-11 09:30:00,True,22.0,9.561666666666667
9887217.0,1,South,1,Liquified gas tanker,115489.0,2023-01-22 11:09:49,2023-01-22 20:10:11,,,True,,9.00611111111111
9887451.0,0,North,1,Liquified gas tanker,48858.0,2023-01-02 06:01:06,2023-01-03 00:03:49,2023-01-01 17:10:00,2023-01-02 05:00:00,True,11.833333333333334,18.045277777777777
9887451.0,0,North,2,Liquified gas tanker,48858.0,2023-03-10 07:54:41,2023-03-10 14:35:47,2023-03-09 19:20:00,2023-03-10 06:50:00,True,11.5,6.685
9887451.0,0,North,3,Liquified gas tanker,48858.0,2023-05-17 09:21:16,2023-05-17 17:08:53,2023-05-16 18:40:00,2023-05-17 08:10:00,True,13.5,7.793611111111111
9887451.0,0,North,4,Liquified gas tanker,48858.0,2023-07-26 09:30:10,2023-07-26 17:16:50,2023-07-25 04:20:00,2023-07-26 07:50:00,True,27.5,7.777777777777778
9887451.0,0,North,5,Liquified gas tanker,48858.0,2024-01-20 06:04:42,2024-01-20 13:32:16,2024-01-18 17:30:00,2024-01-20 04:50:00,True,35.333333333333336,7.459444444444444
9887451.0,0,North,6,Liquified gas tanker,48858.0,2024-03-30 06:18:21,2024-03-30 13:29:28,2024-03-29 12:00:00,2024-03-30 04:40:00,True,16.666666666666668,7.185277777777777
9887451.0,0,North,7,Liquified gas tanker,48858.0,2024-06-17 07:17:05,2024-06-17 13:51:05,2024-06-16 12:30:00,2024-06-17 05:40:00,True,17.166666666666668,6.566666666666666
9887451.0,0,North,8,Liquified gas tanker,48858.0,2024-08-27 07:22:41,2024-08-27 17:31:53,2024-08-26 17:30:00,2024-08-27 06:20:00,True,12.833333333333334,10.153333333333334
9887451.0,0,South,1,Liquified gas tanker,48858.0,2023-01-17 16:01:02,2023-01-17 23:59:46,2023-01-17 00:00:00,2023-01-17 13:30:00,True,13.5,7.978888888888889
9887451.0,0,South,2,Liquified gas tanker,48858.0,2023-03-24 15:20:43,2023-03-24 23:54:13,2023-03-23 06:40:00,2023-03-24 13:00:00,True,30.333333333333332,8.558333333333334
9887451.0,0,South,3,Liquified gas tanker,48858.0,2023-05-31 00:17:43,2023-05-31 23:58:07,2023-05-27 23:10:00,2023-05-30 22:40:00,True,71.5,23.673333333333332
9887451.0,0,South,4,Liquified gas tanker,48858.0,2024-02-06 07:44:21,2024-02-06 21:12:04,2024-02-05 08:50:00,2024-02-06 06:20:00,True,21.5,13.461944444444445
9887451.0,0,South,5,Liquified gas tanker,48858.0,2024-04-20 17:26:59,2024-04-21 00:18:35,2024-04-19 01:10:00,2024-04-20 14:50:00,True,37.666666666666664,6.86
9887451.0,0,South,6,Liquified gas tanker,48858.0,2024-07-04 08:02:20,2024-07-04 22:30:29,2024-07-03 15:50:00,2024-07-04 06:40:00,True,14.833333333333334,14.469166666666666
9887451.0,0,South,7,Liquified gas tanker,48858.0,2024-09-19 15:09:52,2024-09-19 22:01:24,2024-09-18 17:20:00,2024-09-19 13:30:00,True,20.166666666666668,6.858888888888889
9887451.0,0,South,8,Liquified gas tanker,48858.0,2023-11-01 14:56:26,2023-11-02 00:29:32,,,True,,9.551666666666666
9887621.0,0,North,1,Chemical tanker,29403.0,2022-12-04 07:49:41,2022-12-04 15:44:28,2022-12-03 22:30:00,2022-12-04 06:50:00,True,8.333333333333334,7.913055555555555
9887621.0,0,North,2,Chemical tanker,29403.0,2023-10-28 10:09:06,2023-10-28 17:50:45,2023-10-27 02:10:00,2023-10-28 08:50:00,True,30.666666666666668,7.694166666666667
9887621.0,0,North,3,Chemical tanker,29403.0,2024-01-20 12:03:25,2024-01-20 19:44:26,2024-01-15 19:20:00,2024-01-20 10:50:00,True,111.5,7.683611111111111
9887621.0,0,North,4,Chemical tanker,29403.0,2024-08-29 05:48:37,2024-08-29 11:54:16,2024-08-25 21:40:00,2024-08-29 04:30:00,True,78.83333333333333,6.094166666666666
9887621.0,0,South,1,Chemical tanker,29403.0,2023-11-11 17:43:33,2023-11-12 02:43:55,2023-11-10 16:30:00,2023-11-11 15:10:00,True,22.666666666666668,9.00611111111111
9887621.0,0,South,2,Chemical tanker,29403.0,2024-08-02 23:25:22,2024-08-04 00:12:40,2024-08-02 22:40:00,2024-08-02 22:40:00,True,0.0,24.788333333333334
9887621.0,0,South,3,Chemical tanker,29403.0,2023-01-26 01:54:05,2023-01-27 00:11:51,,,True,,22.29611111111111
9887621.0,0,South,4,Chemical tanker,29403.0,2023-10-13 15:16:14,2023-10-13 23:07:31,,,True,,7.854722222222223
9888209.0,0,South,1,Bulk carrier,35607.0,2023-03-22 19:15:24,2023-03-23 05:35:34,2023-03-12 19:00:00,2023-03-22 00:50:00,True,221.83333333333334,10.33611111111111
9888340.0,0,North,1,Chemical tanker,29681.0,2023-07-19 07:29:11,2023-07-19 15:13:48,2023-07-18 05:00:00,2023-07-19 06:20:00,True,25.333333333333332,7.743611111111111
9888340.0,0,North,2,Chemical tanker,29681.0,2023-08-16 06:04:58,2023-08-16 12:49:57,2023-08-14 03:10:00,2023-08-16 04:40:00,True,49.5,6.749722222222222
9888340.0,0,North,3,Chemical tanker,29681.0,2023-12-31 09:07:03,2023-12-31 16:38:13,2023-12-22 14:40:00,2023-12-31 08:00:00,True,209.33333333333334,7.519444444444445
9888340.0,0,South,1,Chemical tanker,29681.0,2023-03-18 15:39:53,2023-03-18 22:39:42,2023-03-16 08:30:00,2023-03-18 13:30:00,True,53.0,6.996944444444445
9888340.0,0,South,2,Chemical tanker,29681.0,2023-08-04 15:58:25,2023-08-04 22:43:08,2023-08-03 20:00:00,2023-08-04 14:30:00,True,18.5,6.745277777777778
9888340.0,0,South,3,Chemical tanker,29681.0,2023-09-22 14:05:23,2023-09-22 22:13:38,2023-09-21 12:10:00,2023-09-22 12:30:00,True,24.333333333333332,8.1375
9888352.0,0,North,1,Chemical tanker,29681.0,2022-12-31 09:19:08,2022-12-31 15:58:07,2022-12-30 12:40:00,2022-12-31 07:40:00,True,19.0,6.6497222222222225
9888352.0,0,North,2,Chemical tanker,29681.0,2023-07-30 10:42:43,2023-07-30 18:02:15,2023-07-21 16:30:00,2023-07-30 09:30:00,True,209.0,7.325555555555556
9888352.0,0,North,3,Chemical tanker,29681.0,2023-11-23 06:52:35,2023-11-23 14:27:59,2023-11-16 03:20:00,2023-11-23 05:40:00,True,170.33333333333334,7.59
9888352.0,0,South,1,Chemical tanker,29681.0,2023-01-28 16:24:53,2023-01-28 23:47:10,2023-01-28 00:10:00,2023-01-28 14:50:00,True,14.666666666666666,7.371388888888889
9888352.0,0,South,2,Chemical tanker,29681.0,2023-04-03 14:09:48,2023-04-04 00:42:36,2023-04-03 05:10:00,2023-04-03 12:20:00,True,7.166666666666667,10.546666666666667
9888352.0,0,South,3,Chemical tanker,29681.0,2023-08-17 13:38:11,2023-08-17 21:12:19,2023-08-15 22:00:00,2023-08-17 12:10:00,True,38.166666666666664,7.568888888888889
9888352.0,0,South,4,Chemical tanker,29681.0,2022-12-12 12:01:06,2022-12-12 20:00:44,,,True,,7.993888888888889
9888479.0,0,South,1,Bulk carrier,43829.0,2022-12-30 08:03:02,2022-12-30 22:28:30,,,True,,14.424444444444445
9888481.0,1,North,1,Liquified gas tanker,122166.0,2023-09-18 10:12:18,2023-09-18 20:08:45,2023-09-15 21:20:00,2023-09-18 08:40:00,True,59.333333333333336,9.940833333333334
9888481.0,1,South,1,Liquified gas tanker,122166.0,2023-03-19 11:58:35,2023-03-19 22:43:00,2023-03-14 14:50:00,2023-03-19 10:40:00,True,115.83333333333333,10.740277777777777
9888481.0,1,South,2,Liquified gas tanker,122166.0,2023-06-01 12:08:15,2023-06-01 20:32:43,,,True,,8.407777777777778
9888766.0,1,North,1,Liquified gas tanker,114864.0,2023-04-04 09:21:37,2023-04-04 17:36:39,2023-04-01 11:20:00,2023-04-04 08:10:00,True,68.83333333333333,8.250555555555556
9888869.0,0,North,1,Bulk carrier,23573.0,2023-06-19 07:01:17,2023-06-19 14:18:51,2023-06-17 14:30:00,2023-06-19 05:40:00,True,39.166666666666664,7.292777777777777
9888869.0,0,South,1,Bulk carrier,23573.0,2023-07-13 10:43:32,2023-07-13 18:49:43,2023-07-12 22:50:00,2023-07-13 09:30:00,True,10.666666666666666,8.103055555555555
9888871.0,0,North,1,Bulk carrier,23573.0,2023-07-30 14:15:27,2023-07-31 11:28:04,2023-07-16 12:30:00,2023-07-30 13:10:00,True,336.6666666666667,21.210277777777776
9888871.0,0,North,2,Bulk carrier,23573.0,2024-07-04 09:43:35,2024-07-04 16:33:34,2024-07-02 16:50:00,2024-07-04 08:00:00,True,39.166666666666664,6.833055555555555
9888871.0,0,South,1,Bulk carrier,23573.0,2024-08-08 12:16:41,2024-08-08 20:05:00,2024-08-06 09:20:00,2024-08-08 10:30:00,True,49.166666666666664,7.8052777777777775
9889552.0,1,South,1,Liquified gas tanker,49231.0,2023-06-26 07:29:32,2023-06-26 22:37:25,2023-06-25 18:50:00,2023-06-26 05:50:00,True,11.0,15.131388888888889
9889552.0,1,South,2,Liquified gas tanker,49231.0,2024-03-20 10:15:02,2024-03-20 20:05:05,2024-03-14 04:50:00,2024-03-20 08:40:00,True,147.83333333333334,9.834166666666667
9889552.0,1,South,3,Liquified gas tanker,49231.0,2024-09-08 12:20:09,2024-09-08 21:02:25,2024-09-05 10:30:00,2024-09-08 10:10:00,True,71.66666666666667,8.704444444444444
9889564.0,1,North,1,Liquified gas tanker,49231.0,2023-03-09 12:11:20,2023-03-10 00:45:33,2023-03-03 04:20:00,2023-03-09 10:50:00,True,150.5,12.570277777777777
9889564.0,1,North,2,Liquified gas tanker,49231.0,2023-09-12 11:24:01,2023-09-12 19:30:11,2023-09-10 13:30:00,2023-09-12 10:20:00,True,44.833333333333336,8.102777777777778
9889564.0,1,South,1,Liquified gas tanker,49231.0,2023-10-04 08:24:28,2023-10-04 23:34:28,2023-10-03 12:20:00,2023-10-04 07:20:00,True,19.0,15.166666666666666
9889564.0,1,South,2,Liquified gas tanker,49231.0,2023-12-23 11:39:06,2023-12-23 21:52:54,2023-12-21 23:50:00,2023-12-23 10:20:00,True,34.5,10.23
9889564.0,1,South,3,Liquified gas tanker,49231.0,2024-03-17 09:09:38,2024-03-17 22:46:21,2024-03-16 00:20:00,2024-03-17 07:20:00,True,31.0,13.611944444444445
9889564.0,1,South,4,Liquified gas tanker,49231.0,2024-08-19 08:56:01,2024-08-19 23:14:45,2024-08-18 13:40:00,2024-08-19 07:20:00,True,17.666666666666668,14.312222222222223
9889564.0,1,South,5,Liquified gas tanker,49231.0,2023-07-14 10:16:49,2023-07-14 23:29:59,,,True,,13.219444444444445
9889576.0,1,North,1,Liquified gas tanker,49145.0,2023-09-16 11:21:38,2023-09-16 20:40:38,2023-09-15 13:10:00,2023-09-16 10:10:00,True,21.0,9.316666666666666
9889576.0,1,North,2,Liquified gas tanker,49145.0,2023-12-02 10:26:28,2023-12-02 19:10:45,2023-12-01 03:10:00,2023-12-02 09:10:00,True,30.0,8.738055555555556
9889576.0,1,South,1,Liquified gas tanker,49145.0,2023-10-11 03:05:22,2023-10-12 00:33:46,2023-10-09 03:20:00,2023-10-11 01:30:00,True,46.166666666666664,21.473333333333333
9889801.0,0,North,1,Refrigerated bulk,22452.0,2023-01-21 12:56:22,2023-01-21 22:15:20,2023-01-21 05:20:00,2023-01-21 11:20:00,True,6.0,9.31611111111111
9889801.0,0,North,2,Refrigerated bulk,22452.0,2023-03-12 09:17:36,2023-03-12 19:59:15,2023-03-12 05:20:00,2023-03-12 08:00:00,True,2.6666666666666665,10.694166666666666
9889801.0,0,North,3,Refrigerated bulk,22452.0,2023-05-05 09:26:50,2023-05-05 16:54:41,2023-05-04 04:30:00,2023-05-05 08:20:00,True,27.833333333333332,7.464166666666666
9889801.0,0,North,4,Refrigerated bulk,22452.0,2023-06-29 10:33:46,2023-06-29 22:21:10,2023-06-29 04:50:00,2023-06-29 09:10:00,True,4.333333333333333,11.79
9889801.0,0,North,5,Refrigerated bulk,22452.0,2023-08-17 12:28:06,2023-08-17 21:10:18,2023-08-17 03:30:00,2023-08-17 11:20:00,True,7.833333333333333,8.703333333333333
9889801.0,0,North,6,Refrigerated bulk,22452.0,2023-10-18 09:23:29,2023-10-19 01:21:47,2023-10-18 03:30:00,2023-10-18 08:10:00,True,4.666666666666667,15.971666666666666
9889801.0,0,North,7,Refrigerated bulk,22452.0,2023-12-21 12:07:35,2023-12-21 21:19:01,2023-12-21 08:20:00,2023-12-21 11:00:00,True,2.6666666666666665,9.190555555555555
9889801.0,0,North,8,Refrigerated bulk,22452.0,2024-03-20 12:53:19,2024-03-20 21:38:22,2024-03-19 18:30:00,2024-03-20 11:10:00,True,16.666666666666668,8.750833333333333
9889801.0,0,North,9,Refrigerated bulk,22452.0,2024-05-15 07:29:53,2024-05-15 22:47:57,2024-05-14 21:10:00,2024-05-15 06:20:00,True,9.166666666666666,15.301111111111112
